"chrom","chromStart","chromEnd","TranscriptID","GeneID","score","strand","thickStart","thickEnd","itemRgb","blockCount","blockSizes","blockStarts","MatureLength","Type","BioType","ConservationType"
"C1",13600917,13603704,"Bo1g047820.1","Bo1g047820",0,"-",13603704,13603704,0,11,"176,118,51,99,258,269,28,64,149,122,151,","0,259,451,616,993,1435,1782,1896,2052,2290,2636,",1485,"multiexonic","sense_exonic_lncRNA","NA"
"C1",13811396,13811719,"BoRegRNA_1530.1","BoRegRNA_1530",0,"-",13811719,13811719,0,1,"323,","0,",323,"monoexonic","sense_exonic_lncRNA","NA"
"C1",13836522,13838128,"BoRegRNA_1534.1","BoRegRNA_1534",0,"-",13838128,13838128,0,3,"413,835,156,","0,495,1450,",1404,"multiexonic","sense_exonic_lncRNA","NA"
"C1",13836537,13838128,"BoRegRNA_1534.2","BoRegRNA_1534",0,"-",13838128,13838128,0,4,"398,317,206,156,","0,480,1109,1435,",1077,"multiexonic","sense_exonic_lncRNA","NA"
"C1",13852887,13853497,"Bo1g048290.1","Bo1g048290",0,"+",13853497,13853497,0,3,"97,55,163,","0,186,447,",315,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"C1",14037413,14040030,"Bo1g049440.1","Bo1g049440",0,"-",14040030,14040030,0,5,"292,71,1209,444,102,","0,390,540,1878,2515,",2118,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"C1",14085782,14086030,"BoRegRNA_1553.1","BoRegRNA_1553",0,"-",14086030,14086030,0,1,"248,","0,",248,"monoexonic","sense_exonic_lncRNA","NA"
"C1",14099203,14100499,"Bo1g049530.1","Bo1g049530",0,"-",14100499,14100499,0,3,"665,102,187,","0,930,1109,",954,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"C1",14517879,14519203,"Bo1g051210.1","Bo1g051210",0,"-",14519203,14519203,0,2,"315,594,","0,730,",909,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"C1",14547305,14547761,"BoRegRNA_1593.1","BoRegRNA_1593",0,"+",14547761,14547761,0,1,"456,","0,",456,"monoexonic","sense_exonic_lncRNA","NA"
"C1",14547955,14548802,"Bo1g051250.1","Bo1g051250",0,"+",14548802,14548802,0,2,"234,102,","0,745,",336,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"C1",14561427,14562606,"Bo1g051290.1","Bo1g051290",0,"-",14562606,14562606,0,1,"1179,","0,",1179,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"C1",1469587,1472227,"Bo1g005660.1","Bo1g005660",0,"+",1472227,1472227,0,16,"52,95,39,54,75,66,43,46,94,53,188,93,67,67,54,144,","0,119,328,456,587,785,946,1103,1257,1444,1575,1847,2019,2177,2323,2496,",1230,"multiexonic","sense_exonic_lncRNA","NA"
"C1",14730187,14731408,"BoRegRNA_1610.3","BoRegRNA_1610",0,"-",14731408,14731408,0,3,"416,110,472,","0,552,749,",998,"multiexonic","sense_exonic_lncRNA","NA"
"C1",14863799,14864490,"Bo1g051670.1","Bo1g051670",0,"+",14864490,14864490,0,2,"203,13,","0,678,",216,"multiexonic","NAT_lncRNA/sense_exonic_lncRNA","NA"
"C1",14969606,14971476,"Bo1g052850.1","Bo1g052850",0,"+",14971476,14971476,0,5,"480,195,69,84,180,","0,620,1330,1502,1690,",1008,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"C1",14989422,14990127,"BoRegRNA_1641.1","BoRegRNA_1641",0,"+",14990127,14990127,0,1,"705,","0,",705,"monoexonic","sense_exonic_lncRNA","NA"
"C1",15075507,15076703,"Bo1g053050.1","Bo1g053050",0,"-",15076703,15076703,0,3,"243,111,117,","0,612,1079,",471,"multiexonic","sense_exonic_lncRNA","NA"
"C1",15080824,15083539,"Bo1g053060.1","Bo1g053060",0,"+",15083539,15083539,0,9,"145,65,62,930,79,114,117,98,232,","0,327,470,615,1638,1803,2014,2222,2483,",1842,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"C1",15113141,15113830,"BoRegRNA_1658.3","BoRegRNA_1658",0,"-",15113830,15113830,0,2,"284,267,","0,422,",551,"multiexonic","sense_exonic_lncRNA","NA"
"C1",15424146,15425318,"BoRegRNA_1668.1","BoRegRNA_1668",0,"-",15425318,15425318,0,3,"293,149,162,","0,761,1010,",604,"multiexonic","sense_exonic_lncRNA","NA"
"C1",15504111,15508700,"Bo1g053460.1","Bo1g053460",0,"-",15508700,15508700,0,6,"245,58,50,216,394,354,","0,311,455,596,1262,4235,",1317,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"C1",15619214,15619598,"BoRegRNA_1675.1","BoRegRNA_1675",0,"-",15619598,15619598,0,1,"384,","0,",384,"monoexonic","sense_exonic_lncRNA","NA"
"C1",15967369,15968140,"BoRegRNA_1709.2","BoRegRNA_1709",0,"+",15968140,15968140,0,2,"182,446,","0,325,",628,"multiexonic","sense_exonic_lncRNA","NA"
"C1",15967369,15968140,"BoRegRNA_1709.1","BoRegRNA_1709",0,"+",15968140,15968140,0,1,"771,","0,",771,"monoexonic","sense_exonic_lncRNA","NA"
"C1",15972791,15974542,"BoRegRNA_1710.1","BoRegRNA_1710",0,"+",15974542,15974542,0,4,"339,33,93,734,","0,434,810,1017,",1199,"multiexonic","sense_exonic_lncRNA","NA"
"C1",16173484,16174374,"BoRegRNA_1727.1","BoRegRNA_1727",0,"+",16174374,16174374,0,2,"100,390,","0,500,",490,"multiexonic","sense_exonic_lncRNA","NA"
"C1",16196184,16196451,"Bo1g055230.1","Bo1g055230",0,"-",16196451,16196451,0,1,"267,","0,",267,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"C1",16249183,16249984,"BoRegRNA_1733.1","BoRegRNA_1733",0,"+",16249984,16249984,0,2,"332,331,","0,470,",663,"multiexonic","sense_exonic_lncRNA","NA"
"C1",1641641,1641938,"BoRegRNA_226.1","BoRegRNA_226",0,"+",1641938,1641938,0,1,"297,","0,",297,"monoexonic","sense_exonic_lncRNA","NA"
"C1",16484150,16485254,"Bo1g056620.1","Bo1g056620",0,"-",16485254,16485254,0,3,"522,165,75,","0,786,1029,",762,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"C1",1650314,1653746,"Bo1g005920.1","Bo1g005920",0,"+",1653746,1653746,0,5,"114,199,1708,49,363,","0,200,703,2511,3069,",2433,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"C1",16519778,16521513,"Bo1g056650.1","Bo1g056650",0,"-",16521513,16521513,0,9,"93,79,43,246,96,40,54,69,306,","0,197,365,498,823,1002,1119,1271,1429,",1026,"multiexonic","sense_exonic_lncRNA","NA"
"C1",1664451,1665670,"Bo1g005940.1","Bo1g005940",0,"-",1665670,1665670,0,2,"175,704,","0,515,",879,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"C1",16992183,16992845,"BoRegRNA_1780.1","BoRegRNA_1780",0,"+",16992845,16992845,0,2,"245,275,","0,387,",520,"multiexonic","sense_exonic_lncRNA","NA"
"C1",17174498,17174736,"BoRegRNA_1789.1","BoRegRNA_1789",0,"-",17174736,17174736,0,1,"238,","0,",238,"monoexonic","sense_exonic_lncRNA","NA"
"C1",17266680,17266921,"BoRegRNA_1800.1","BoRegRNA_1800",0,"+",17266921,17266921,0,1,"241,","0,",241,"monoexonic","sense_exonic_lncRNA","NA"
"C1",17649189,17651450,"BoRegRNA_1821.1","BoRegRNA_1821",0,"-",17651450,17651450,0,4,"201,55,166,134,","0,462,1470,2127,",556,"multiexonic","sense_exonic_lncRNA","NA"
"C1",17996685,17997252,"BoRegRNA_1835.2","BoRegRNA_1835",0,"-",17997252,17997252,0,2,"320,163,","0,404,",483,"multiexonic","sense_exonic_lncRNA","NA"
"C1",18048473,18050885,"Bo1g059050.1","Bo1g059050",0,"+",18050885,18050885,0,9,"153,63,56,94,61,82,56,64,64,","0,234,371,725,912,1847,2051,2203,2348,",693,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"C1",18157639,18158592,"BoRegRNA_1851.1","BoRegRNA_1851",0,"+",18158592,18158592,0,1,"953,","0,",953,"monoexonic","sense_exonic_lncRNA","NA"
"C1",18232260,18232614,"BoRegRNA_1862.1","BoRegRNA_1862",0,"-",18232614,18232614,0,1,"354,","0,",354,"monoexonic","sense_exonic_lncRNA","NA"
"C1",18430551,18431753,"BoRegRNA_1870.1","BoRegRNA_1870",0,"-",18431753,18431753,0,3,"344,29,400,","0,438,802,",773,"multiexonic","sense_exonic_lncRNA","NA"
"C1",18972236,18973525,"BoRegRNA_1885.1","BoRegRNA_1885",0,"-",18973525,18973525,0,2,"111,170,","0,1119,",281,"multiexonic","sense_exonic_lncRNA","NA"
"C1",19058997,19059596,"BoRegRNA_1880.1","BoRegRNA_1880",0,"-",19059596,19059596,0,2,"222,291,","0,308,",513,"multiexonic","sense_exonic_lncRNA","NA"
"C1",19071383,19071993,"BoRegRNA_1882.1","BoRegRNA_1882",0,"-",19071993,19071993,0,2,"293,202,","0,408,",495,"multiexonic","sense_exonic_lncRNA","NA"
"C1",19168578,19170480,"BoRegRNA_1890.1","BoRegRNA_1890",0,"-",19170480,19170480,0,2,"251,289,","0,1613,",540,"multiexonic","sense_exonic_lncRNA","NA"
"C1",19602080,19602833,"Bo1g065070.1","Bo1g065070",0,"+",19602833,19602833,0,4,"52,212,149,88,","0,150,434,665,",501,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"C1",19701942,19702397,"BoRegRNA_1895.1","BoRegRNA_1895",0,"-",19702397,19702397,0,1,"455,","0,",455,"monoexonic","sense_exonic_lncRNA","NA"
"C1",1992205,1992628,"Bo1g006540.1","Bo1g006540",0,"+",1992628,1992628,0,1,"423,","0,",423,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"C1",20222077,20222346,"BoRegRNA_1910.1","BoRegRNA_1910",0,"+",20222346,20222346,0,1,"269,","0,",269,"monoexonic","sense_exonic_lncRNA","NA"
"C1",20323108,20323423,"BoRegRNA_1917.1","BoRegRNA_1917",0,"+",20323423,20323423,0,1,"315,","0,",315,"monoexonic","sense_exonic_lncRNA","NA"
"C1",20456608,20458258,"BoRegRNA_1919.1","BoRegRNA_1919",0,"-",20458258,20458258,0,1,"1650,","0,",1650,"monoexonic","sense_exonic_lncRNA","NA"
"C1",20456629,20458234,"BoRegRNA_1919.2","BoRegRNA_1919",0,"-",20458234,20458234,0,2,"1183,355,","0,1250,",1538,"multiexonic","sense_exonic_lncRNA","NA"
"C1",20456658,20458132,"BoRegRNA_1919.3","BoRegRNA_1919",0,"-",20458132,20458132,0,2,"422,926,","0,548,",1348,"multiexonic","sense_exonic_lncRNA","NA"
"C1",20880642,20880953,"BoRegRNA_1934.1","BoRegRNA_1934",0,"+",20880953,20880953,0,1,"311,","0,",311,"monoexonic","sense_exonic_lncRNA","NA"
"C1",20905697,20906441,"BoRegRNA_1936.1","BoRegRNA_1936",0,"+",20906441,20906441,0,2,"225,382,","0,362,",607,"multiexonic","sense_exonic_lncRNA","NA"
"C1",20934887,20935702,"BoRegRNA_1938.1","BoRegRNA_1938",0,"-",20935702,20935702,0,1,"815,","0,",815,"monoexonic","sense_exonic_lncRNA","NA"
"C1",21087244,21087872,"BoRegRNA_1947.1","BoRegRNA_1947",0,"+",21087872,21087872,0,3,"91,148,208,","0,192,420,",447,"multiexonic","sense_exonic_lncRNA","NA"
"C1",21087244,21087588,"Bo1g071120.1","Bo1g071120",0,"+",21087588,21087588,0,2,"91,152,","0,192,",243,"multiexonic","sense_exonic_lncRNA","NA"
"C1",21543467,21543727,"BoRegRNA_1955.1","BoRegRNA_1955",0,"+",21543727,21543727,0,1,"260,","0,",260,"monoexonic","sense_exonic_lncRNA","NA"
"C1",22046514,22046973,"Bo1g076770.1","Bo1g076770",0,"+",22046973,22046973,0,2,"34,212,","0,247,",246,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"C1",22047375,22047877,"Bo1g076780.1","Bo1g076780",0,"-",22047877,22047877,0,2,"177,201,","0,301,",378,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"C1",22427963,22428651,"BoRegRNA_1990.1","BoRegRNA_1990",0,"-",22428651,22428651,0,1,"688,","0,",688,"monoexonic","sense_exonic_lncRNA","NA"
"C1",22554344,22554913,"BoRegRNA_1994.1","BoRegRNA_1994",0,"-",22554913,22554913,0,3,"104,88,183,","0,218,386,",375,"multiexonic","sense_exonic_lncRNA","NA"
"C1",227413,227629,"BoRegRNA_34.1","BoRegRNA_34",0,"+",227629,227629,0,1,"216,","0,",216,"monoexonic","sense_exonic_lncRNA","NA"
"C1",23074549,23077645,"BoRegRNA_2018.1","BoRegRNA_2018",0,"-",23077645,23077645,0,2,"670,936,","0,2160,",1606,"multiexonic","sense_exonic_lncRNA","NA"
"C1",23074712,23079276,"BoRegRNA_2018.2","BoRegRNA_2018",0,"-",23079276,23079276,0,3,"507,120,149,","0,4180,4415,",776,"multiexonic","sense_exonic_lncRNA","NA"
"C1",23079394,23079837,"BoRegRNA_2019.1","BoRegRNA_2019",0,"-",23079837,23079837,0,1,"443,","0,",443,"monoexonic","sense_exonic_lncRNA","NA"
"C1",2311154,2311470,"BoRegRNA_324.1","BoRegRNA_324",0,"-",2311470,2311470,0,1,"316,","0,",316,"monoexonic","sense_exonic_lncRNA","NA"
"C1",2311609,2311839,"BoRegRNA_325.1","BoRegRNA_325",0,"+",2311839,2311839,0,1,"230,","0,",230,"monoexonic","sense_exonic_lncRNA","NA"
"C1",2320024,2320654,"Bo1g007110.1","Bo1g007110",0,"+",2320654,2320654,0,1,"630,","0,",630,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"C1",23237625,23238414,"BoRegRNA_2022.1","BoRegRNA_2022",0,"-",23238414,23238414,0,1,"789,","0,",789,"monoexonic","sense_exonic_lncRNA","NA"
"C1",23237681,23238414,"BoRegRNA_2022.2","BoRegRNA_2022",0,"-",23238414,23238414,0,2,"312,327,","0,406,",639,"multiexonic","sense_exonic_lncRNA","NA"
"C1",23359268,23359783,"BoRegRNA_2026.1","BoRegRNA_2026",0,"-",23359783,23359783,0,1,"515,","0,",515,"monoexonic","sense_exonic_lncRNA","NA"
"C1",23517948,23518904,"BoRegRNA_2032.1","BoRegRNA_2032",0,"-",23518904,23518904,0,2,"350,316,","0,640,",666,"multiexonic","sense_exonic_lncRNA","NA"
"C1",23742732,23743979,"Bo1g080190.1","Bo1g080190",0,"+",23743979,23743979,0,6,"126,40,39,375,56,153,","0,213,352,466,914,1094,",789,"multiexonic","sense_exonic_lncRNA","NA"
"C1",23928185,23928587,"Bo1g081280.1","Bo1g081280",0,"+",23928587,23928587,0,1,"402,","0,",402,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"C1",23941264,23941486,"BoRegRNA_2053.1","BoRegRNA_2053",0,"-",23941486,23941486,0,1,"222,","0,",222,"monoexonic","sense_exonic_lncRNA","NA"
"C1",24053081,24053633,"BoRegRNA_2059.1","BoRegRNA_2059",0,"+",24053633,24053633,0,1,"552,","0,",552,"monoexonic","sense_exonic_lncRNA","NA"
"C1",24209104,24210769,"BoRegRNA_2073.1","BoRegRNA_2073",0,"-",24210769,24210769,0,5,"737,53,132,123,187,","0,823,1013,1256,1478,",1232,"multiexonic","sense_exonic_lncRNA","NA"
"C1",24583389,24583758,"Bo1g084860.1","Bo1g084860",0,"+",24583758,24583758,0,2,"146,157,","0,212,",303,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"C1",24773437,24774536,"BoRegRNA_2087.1","BoRegRNA_2087",0,"-",24774536,24774536,0,2,"913,117,","0,982,",1030,"multiexonic","sense_exonic_lncRNA","NA"
"C1",2497914,2498143,"BoRegRNA_354.1","BoRegRNA_354",0,"+",2498143,2498143,0,1,"229,","0,",229,"monoexonic","NAT_lncRNA/sense_exonic_lncRNA","NA"
"C1",25388887,25389873,"Bo1g087320.1","Bo1g087320",0,"-",25389873,25389873,0,3,"313,116,111,","0,571,875,",540,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"C1",2665463,2667549,"Bo1g007770.1","Bo1g007770",0,"-",2667549,2667549,0,6,"102,108,106,107,100,62,","0,179,389,833,1609,2024,",585,"multiexonic","sense_exonic_lncRNA","NA"
"C1",26655266,26655657,"BoRegRNA_2154.2","BoRegRNA_2154",0,"+",26655657,26655657,0,2,"124,170,","0,221,",294,"multiexonic","sense_exonic_lncRNA","NA"
"C1",26995878,26996353,"BoRegRNA_2170.1","BoRegRNA_2170",0,"+",26996353,26996353,0,1,"475,","0,",475,"monoexonic","sense_exonic_lncRNA","NA"
"C1",27218492,27222142,"BoRegRNA_2176.1","BoRegRNA_2176",0,"-",27222142,27222142,0,3,"326,715,276,","0,2560,3374,",1317,"multiexonic","sense_exonic_lncRNA","NA"
"C1",27415933,27418449,"Bo1g092870.1","Bo1g092870",0,"+",27418449,27418449,0,11,"39,109,84,27,109,76,21,197,145,315,300,","0,119,295,458,612,803,1113,1247,1572,1805,2216,",1422,"multiexonic","sense_exonic_lncRNA","NA"
"C1",2765434,2765686,"Bo1g007940.1","Bo1g007940",0,"-",2765686,2765686,0,1,"252,","0,",252,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"C1",2773946,2774406,"Bo1g007970.1","Bo1g007970",0,"+",2774406,2774406,0,2,"81,207,","0,253,",288,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"C1",278883,293749,"Bo1g002550.1","Bo1g002550",0,"+",293749,293749,0,25,"172,1998,76,123,244,459,186,294,642,400,128,171,201,564,60,326,415,468,117,122,730,255,183,342,750,","0,255,2781,3441,4026,4351,4886,5172,5964,6731,7213,7682,8074,8400,9047,9212,9685,10429,11434,11640,11833,12734,13335,13637,14116,",9426,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"C1",28035459,28036412,"BoRegRNA_2217.1","BoRegRNA_2217",0,"+",28036412,28036412,0,1,"953,","0,",953,"monoexonic","sense_exonic_lncRNA","NA"
"C1",28172774,28173498,"BoRegRNA_2223.1","BoRegRNA_2223",0,"+",28173498,28173498,0,2,"193,392,","0,332,",585,"multiexonic","sense_exonic_lncRNA","NA"
"C1",28728517,28728950,"BoRegRNA_2235.1","BoRegRNA_2235",0,"+",28728950,28728950,0,1,"433,","0,",433,"monoexonic","sense_exonic_lncRNA","NA"
"C1",28735108,28735929,"BoRegRNA_2234.1","BoRegRNA_2234",0,"-",28735929,28735929,0,2,"332,299,","0,522,",631,"multiexonic","sense_exonic_lncRNA","NA"
"C1",28763337,28764413,"BoRegRNA_2240.1","BoRegRNA_2240",0,"-",28764413,28764413,0,4,"286,107,135,191,","0,449,659,885,",719,"multiexonic","sense_exonic_lncRNA","NA"
"C1",2879797,2881340,"BoRegRNA_424.1","BoRegRNA_424",0,"-",2881340,2881340,0,4,"273,279,189,214,","0,620,1008,1329,",955,"multiexonic","sense_exonic_lncRNA","NA"
"C1",2879852,2881500,"BoRegRNA_424.2","BoRegRNA_424",0,"-",2881500,2881500,0,3,"844,189,374,","0,953,1274,",1407,"multiexonic","sense_exonic_lncRNA","NA"
"C1",28823931,28826111,"BoRegRNA_2244.2","BoRegRNA_2244",0,"-",28826111,28826111,0,6,"551,201,231,178,72,334,","0,632,928,1246,1508,1846,",1567,"multiexonic","sense_exonic_lncRNA","NA"
"C1",28846362,28848380,"BoRegRNA_2247.2","BoRegRNA_2247",0,"+",28848380,28848380,0,6,"256,199,27,469,118,368,","0,369,668,866,1416,1650,",1437,"multiexonic","sense_exonic_lncRNA","NA"
"C1",28864130,28865401,"BoRegRNA_2246.1","BoRegRNA_2246",0,"+",28865401,28865401,0,3,"484,288,295,","0,562,976,",1067,"multiexonic","sense_exonic_lncRNA","NA"
"C1",29509624,29511786,"BoRegRNA_2274.2","BoRegRNA_2274",0,"-",29511786,29511786,0,3,"516,116,191,","0,1646,1971,",823,"multiexonic","sense_exonic_lncRNA","NA"
"C1",29509624,29511787,"BoRegRNA_2274.1","BoRegRNA_2274",0,"-",29511787,29511787,0,2,"1762,192,","0,1971,",1954,"multiexonic","sense_exonic_lncRNA","NA"
"C1",2965589,2966916,"Bo1g008420.1","Bo1g008420",0,"+",2966916,2966916,0,6,"119,103,84,117,195,78,","0,203,437,747,952,1249,",696,"multiexonic","sense_exonic_lncRNA","NA"
"C1",2975673,2976901,"BoRegRNA_441.1","BoRegRNA_441",0,"-",2976901,2976901,0,4,"460,85,110,198,","0,556,722,1030,",853,"multiexonic","NAT_lncRNA/sense_exonic_lncRNA","NA"
"C1",30264189,30265395,"BoRegRNA_2314.1","BoRegRNA_2314",0,"-",30265395,30265395,0,3,"503,121,260,","0,729,946,",884,"multiexonic","sense_exonic_lncRNA","NA"
"C1",3055739,3056175,"BoRegRNA_453.1","BoRegRNA_453",0,"-",3056175,3056175,0,2,"200,138,","0,298,",338,"multiexonic","sense_exonic_lncRNA","NA"
"C1",3058636,3059072,"BoRegRNA_454.1","BoRegRNA_454",0,"-",3059072,3059072,0,2,"200,138,","0,298,",338,"multiexonic","sense_exonic_lncRNA","NA"
"C1",30602381,30603647,"Bo1g101900.1","Bo1g101900",0,"-",30603647,30603647,0,3,"386,48,649,","0,509,617,",1083,"multiexonic","sense_exonic_lncRNA","NA"
"C1",3075890,3076249,"BoRegRNA_457.1","BoRegRNA_457",0,"+",3076249,3076249,0,1,"359,","0,",359,"monoexonic","NAT_lncRNA/sense_exonic_lncRNA","NA"
"C1",30946268,30948628,"BoRegRNA_2342.1","BoRegRNA_2342",0,"-",30948628,30948628,0,3,"1432,248,350,","0,1549,2010,",2030,"multiexonic","sense_exonic_lncRNA","NA"
"C1",3105031,3105247,"BoRegRNA_462.1","BoRegRNA_462",0,"+",3105247,3105247,0,1,"216,","0,",216,"monoexonic","sense_exonic_lncRNA","NA"
