"chrom","chromStart","chromEnd","TranscriptID","GeneID","score","strand","thickStart","thickEnd","itemRgb","blockCount","blockSizes","blockStarts","MatureLength","Type","BioType","ConservationType"
"A01",1858068,1858547,"Bra011515.1","Bra011515",0,"-",1858547,1858547,0,2,"151,146,","0,333,",297,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",18627055,18627480,"BrRegRNA_2252.2","BrRegRNA_2252",0,"-",18627480,18627480,0,2,"135,96,","0,329,",231,"multiexonic","sense_exonic_lncRNA","NA"
"A01",18749150,18749792,"BrRegRNA_2259.1","BrRegRNA_2259",0,"-",18749792,18749792,0,1,"642,","0,",642,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",18750942,18751542,"BrRegRNA_2261.1","BrRegRNA_2261",0,"+",18751542,18751542,0,1,"600,","0,",600,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",18750942,18751542,"BrRegRNA_2260.1","BrRegRNA_2260",0,"-",18751542,18751542,0,1,"600,","0,",600,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",18752443,18752796,"BrRegRNA_2262.1","BrRegRNA_2262",0,".",18752796,18752796,0,1,"353,","0,",353,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",18938862,18939219,"BrRegRNA_2275.1","BrRegRNA_2275",0,".",18939219,18939219,0,1,"357,","0,",357,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",1911556,1911830,"BrRegRNA_341.1","BrRegRNA_341",0,"+",1911830,1911830,0,1,"274,","0,",274,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",1942464,1943053,"BrRegRNA_349.1","BrRegRNA_349",0,"-",1943053,1943053,0,1,"589,","0,",589,"monoexonic","NAT_lncRNA","NA"
"A01",19426259,19426674,"BrRegRNA_2310.1","BrRegRNA_2310",0,".",19426674,19426674,0,1,"415,","0,",415,"monoexonic","lincRNA","OnlySynteny"
"A01",19427607,19428006,"BrRegRNA_2311.1","BrRegRNA_2311",0,".",19428006,19428006,0,1,"399,","0,",399,"monoexonic","lincRNA","Species-specific"
"A01",19837253,19837615,"BrRegRNA_2335.1","BrRegRNA_2335",0,".",19837615,19837615,0,1,"362,","0,",362,"monoexonic","lincRNA","Species-specific"
"A01",19979687,19980871,"BrRegRNA_2344.1","BrRegRNA_2344",0,".",19980871,19980871,0,1,"1184,","0,",1184,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",2022246,2023148,"BrRegRNA_366.1","BrRegRNA_366",0,".",2023148,2023148,0,1,"902,","0,",902,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",20227150,20227597,"Bra023827.1","Bra023827",0,"-",20227597,20227597,0,2,"131,73,","0,374,",204,"multiexonic","sense_exonic_lncRNA","NA"
"A01",20738914,20739646,"BrRegRNA_2414.1","BrRegRNA_2414",0,".",20739646,20739646,0,1,"732,","0,",732,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",20754539,20756290,"BrRegRNA_2415.1","BrRegRNA_2415",0,"+",20756290,20756290,0,4,"376,72,208,593,","0,477,858,1158,",1249,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",20833750,20833959,"BrRegRNA_2420.1","BrRegRNA_2420",0,".",20833959,20833959,0,1,"209,","0,",209,"monoexonic","lincRNA","OnlySynteny"
"A01",2085843,2086092,"Bra011460.1","Bra011460",0,"-",2086092,2086092,0,1,"249,","0,",249,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",2087029,2087442,"Bra011459.1","Bra011459",0,"+",2087442,2087442,0,2,"149,73,","0,340,",222,"multiexonic","sense_exonic_lncRNA","NA"
"A01",20902631,20902843,"BrRegRNA_2430.1","BrRegRNA_2430",0,"+",20902843,20902843,0,1,"212,","0,",212,"monoexonic","NAT_lncRNA","NA"
"A01",20908776,20909184,"BrRegRNA_2432.1","BrRegRNA_2432",0,"-",20909184,20909184,0,1,"408,","0,",408,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",21109284,21110951,"BrRegRNA_2452.2","BrRegRNA_2452",0,"+",21110951,21110951,0,5,"382,269,91,249,247,","0,518,881,1074,1420,",1238,"multiexonic","sense_exonic_lncRNA","NA"
"A01",21109303,21110455,"BrRegRNA_2452.3","BrRegRNA_2452",0,"+",21110455,21110455,0,4,"363,89,64,290,","0,499,704,862,",806,"multiexonic","sense_exonic_lncRNA","NA"
"A01",21109338,21110458,"BrRegRNA_2452.4","BrRegRNA_2452",0,"+",21110458,21110458,0,5,"328,89,64,91,100,","0,464,669,827,1020,",672,"multiexonic","sense_exonic_lncRNA","NA"
"A01",21165217,21165563,"BrRegRNA_2459.1","BrRegRNA_2459",0,".",21165563,21165563,0,1,"346,","0,",346,"monoexonic","lincRNA","Species-specific"
"A01",21266935,21267472,"BrRegRNA_2468.1","BrRegRNA_2468",0,".",21267472,21267472,0,1,"537,","0,",537,"monoexonic","lincRNA","Species-specific"
"A01",21317553,21317770,"BrRegRNA_2479.1","BrRegRNA_2479",0,".",21317770,21317770,0,1,"217,","0,",217,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",21498256,21498457,"Bra038224.1","Bra038224",0,"+",21498457,21498457,0,1,"201,","0,",201,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",21520477,21520780,"Bra038222.1","Bra038222",0,"+",21520780,21520780,0,1,"303,","0,",303,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",21548199,21548853,"BrRegRNA_2505.1","BrRegRNA_2505",0,".",21548853,21548853,0,1,"654,","0,",654,"monoexonic","lincRNA","Species-specific"
"A01",21782928,21783918,"BrRegRNA_2525.1","BrRegRNA_2525",0,"+",21783918,21783918,0,2,"127,807,","0,183,",934,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",21807780,21808440,"BrRegRNA_2528.1","BrRegRNA_2528",0,"-",21808440,21808440,0,1,"660,","0,",660,"monoexonic","lincRNA","Species-specific"
"A01",21976755,21977052,"BrRegRNA_2540.1","BrRegRNA_2540",0,"+",21977052,21977052,0,1,"297,","0,",297,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",22197400,22200281,"BrRegRNA_2569.1","BrRegRNA_2569",0,"+",22200281,22200281,0,2,"833,835,","0,2046,",1668,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",22399443,22399744,"BrRegRNA_2573.1","BrRegRNA_2573",0,".",22399744,22399744,0,1,"301,","0,",301,"monoexonic","lincRNA","Species-specific"
"A01",22502989,22504222,"BrRegRNA_2577.1","BrRegRNA_2577",0,".",22504222,22504222,0,1,"1233,","0,",1233,"monoexonic","lincRNA","Species-specific"
"A01",22959191,22959591,"BrRegRNA_2612.1","BrRegRNA_2612",0,"-",22959591,22959591,0,1,"400,","0,",400,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",22996623,22996872,"Bra021256.1","Bra021256",0,"-",22996872,22996872,0,1,"249,","0,",249,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",23021773,23022733,"BrRegRNA_2620.1","BrRegRNA_2620",0,"-",23022733,23022733,0,1,"960,","0,",960,"monoexonic","lincRNA","Species-specific"
"A01",23087757,23088019,"BrRegRNA_2624.1","BrRegRNA_2624",0,"+",23088019,23088019,0,1,"262,","0,",262,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",23121910,23122339,"BrRegRNA_2630.1","BrRegRNA_2630",0,".",23122339,23122339,0,1,"429,","0,",429,"monoexonic","lincRNA","Species-specific"
"A01",23123173,23123396,"BrRegRNA_2632.1","BrRegRNA_2632",0,".",23123396,23123396,0,1,"223,","0,",223,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",23206829,23207579,"BrRegRNA_2637.1","BrRegRNA_2637",0,"-",23207579,23207579,0,2,"154,127,","0,623,",281,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",2322997,2323810,"BrRegRNA_429.1","BrRegRNA_429",0,"+",2323810,2323810,0,1,"813,","0,",813,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",2326017,2326759,"BrRegRNA_432.1","BrRegRNA_432",0,"-",2326759,2326759,0,4,"209,23,177,50,","0,283,421,692,",459,"multiexonic","sense_exonic_lncRNA","NA"
"A01",2326285,2329272,"Bra011402.1","Bra011402",0,"-",2329272,2329272,0,3,"110,133,33,","0,197,2954,",276,"multiexonic","sense_exonic_lncRNA","NA"
"A01",23292750,23293561,"BrRegRNA_2646.1","BrRegRNA_2646",0,".",23293561,23293561,0,1,"811,","0,",811,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",2331014,2331747,"Bra011401.1","Bra011401",0,"-",2331747,2331747,0,5,"87,50,63,58,33,","0,194,384,548,700,",291,"multiexonic","sense_exonic_lncRNA","NA"
"A01",23441406,23441770,"BrRegRNA_2664.1","BrRegRNA_2664",0,"-",23441770,23441770,0,1,"364,","0,",364,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",23572509,23573766,"BrRegRNA_2679.1","BrRegRNA_2679",0,"-",23573766,23573766,0,4,"369,71,153,224,","0,571,773,1033,",817,"multiexonic","sense_exonic_lncRNA","NA"
"A01",23870623,23871222,"BrRegRNA_2731.1","BrRegRNA_2731",0,"-",23871222,23871222,0,2,"264,222,","0,377,",486,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",23964429,23964745,"BrRegRNA_2743.1","BrRegRNA_2743",0,"+",23964745,23964745,0,2,"131,159,","0,157,",290,"multiexonic","NAT_lncRNA","NA"
"A01",240069,245420,"BrRegRNA_45.1","BrRegRNA_45",0,"-",245420,245420,0,2,"95,458,","0,4893,",553,"multiexonic","NAT_lncRNA","NA"
"A01",24329501,24329747,"BrRegRNA_2759.1","BrRegRNA_2759",0,"-",24329747,24329747,0,1,"246,","0,",246,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",24360967,24362149,"BrRegRNA_2763.1","BrRegRNA_2763",0,"-",24362149,24362149,0,4,"192,90,228,419,","0,289,452,763,",929,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",24394584,24395430,"BrRegRNA_2769.1","BrRegRNA_2769",0,"-",24395430,24395430,0,1,"846,","0,",846,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",24453219,24455788,"BrRegRNA_2778.2","BrRegRNA_2778",0,"+",24455788,24455788,0,4,"645,351,387,470,","0,826,1406,2099,",1853,"multiexonic","lincRNA","Species-specific"
"A01",24538345,24538653,"Bra021557.1","Bra021557",0,"+",24538653,24538653,0,2,"162,69,","0,239,",231,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",24572261,24573103,"BrRegRNA_2786.1","BrRegRNA_2786",0,".",24573103,24573103,0,1,"842,","0,",842,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",25085168,25085501,"BrRegRNA_2851.1","BrRegRNA_2851",0,"+",25085501,25085501,0,1,"333,","0,",333,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",25140964,25141376,"BrRegRNA_2862.1","BrRegRNA_2862",0,"+",25141376,25141376,0,2,"166,138,","0,274,",304,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",25192713,25193014,"Bra021445.1","Bra021445",0,"-",25193014,25193014,0,2,"74,136,","0,165,",210,"multiexonic","sense_exonic_lncRNA","NA"
"A01",2527621,2527849,"BrRegRNA_465.1","BrRegRNA_465",0,"-",2527849,2527849,0,1,"228,","0,",228,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",25285727,25286118,"BrRegRNA_2899.1","BrRegRNA_2899",0,"-",25286118,25286118,0,1,"391,","0,",391,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",25334182,25334659,"BrRegRNA_2912.1","BrRegRNA_2912",0,"-",25334659,25334659,0,2,"61,307,","0,170,",368,"multiexonic","NAT_lncRNA","NA"
"A01",2537891,2538118,"BrRegRNA_463.1","BrRegRNA_463",0,"-",2538118,2538118,0,1,"227,","0,",227,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",25387361,25387646,"BrRegRNA_2918.1","BrRegRNA_2918",0,"-",25387646,25387646,0,1,"285,","0,",285,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",25414352,25414622,"Bra021390.1","Bra021390",0,"+",25414622,25414622,0,1,"270,","0,",270,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",25563864,25564083,"Bra021362.1","Bra021362",0,"-",25564083,25564083,0,1,"219,","0,",219,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A01",2564851,2565155,"BrRegRNA_469.1","BrRegRNA_469",0,"+",2565155,2565155,0,1,"304,","0,",304,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
